"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "LAI_TYPE", "LAI_COMMENT", "LAI_TOT", "LAI_CLUMP", "LAI_METHOD", "LAI_APPROACH", "LAI_DATE", "LAI_U", "LAI_TOT_SPATIAL_VARIABILITY", "LAI_O_DEC", "LAI_O_DEC_SPATIAL_REP_NUMBER", "LAI_O_DEC_SPATIAL_VARIABILITY", "LAI_O_EVG", "LAI_O_EVG_SPATIAL_VARIABILITY", "LAI_U_SPATIAL_REP_NUMBER", "LAI_U_SPATIAL_VARIABILITY", "LAI_TOT_SPATIAL_REP_NUMBER", "LAI_DATE_UNC", 
"US-Ne2", "25930", "GRP_LAI", "LAI", , "4.98742", , , , "20030822", , , , , , , , , , , , 
"US-Ne2", "25931", "GRP_LAI", "LAI", , "0.0091083", , , , "20040930", , , , , , , , , , , , 
"US-Ne2", "26086", "GRP_LAI", "LAI", , "0.543265", , , , "20070607", , , , , , , , , , , , 
"US-Ne2", "26087", "GRP_LAI", "LAI", , "1.39734", , , , "20070614", , , , , , , , , , , , 
"US-Ne2", "26088", "GRP_LAI", "LAI", , "2.37816", , , , "20070621", , , , , , , , , , , , 
"US-Ne2", "26092", "GRP_LAI", "LAI", , "0.404688", , , , "20020919", , , , , , , , , , , , 
"US-Ne2", "26093", "GRP_LAI", "LAI", , "0.0451498", , , , "20030606", , , , , , , , , , , , 
"US-Ne2", "26094", "GRP_LAI", "LAI", , "1.5238", , , , "20030624", , , , , , , , , , , , 
"US-Ne2", "26095", "GRP_LAI", "LAI", , "4.95206", , , , "20030707", , , , , , , , , , , , 
"US-Ne2", "26182", "GRP_LAI", "LAI", , "0.596555", , , , "20060627", , , , , , , , , , , , 
"US-Ne2", "26186", "GRP_LAI", "LAI", , "4.29642", , , , "20030912", , , , , , , , , , , , 
"US-Ne2", "26187", "GRP_LAI", "LAI", , "0.3872", , , , "20040708", , , , , , , , , , , , 
"US-Ne2", "26188", "GRP_LAI", "LAI", , "0.059038", , , , "20050531", , , , , , , , , , , , 
"US-Ne2", "26189", "GRP_LAI", "LAI", , "4.51449", , , , "20050815", , , , , , , , , , , , 
"US-Ne2", "26303", "GRP_LAI", "LAI", , "1.97117", , , , "20060714", , , , , , , , , , , , 
"US-Ne2", "26304", "GRP_LAI", "LAI", , "4.50872", , , , "20060731", , , , , , , , , , , , 
"US-Ne2", "26307", "GRP_LAI", "LAI", , "4.83557", , , , "20050706", , , , , , , , , , , , 
"US-Ne2", "26308", "GRP_LAI", "LAI", , "4.73861", , , , "20050713", , , , , , , , , , , , 
"US-Ne2", "26309", "GRP_LAI", "LAI", , "4.67463", , , , "20050727", , , , , , , , , , , , 
"US-Ne2", "26320", "GRP_LAI", "LAI", , "1.99633", , , , "20070911", , , , , , , , , , , , 
"US-Ne2", "26322", "GRP_LAI", "LAI", , "5.64467", , , , "20010820", , , , , , , , , , , , 
"US-Ne2", "26323", "GRP_LAI", "LAI", , "0.476019", , , , "20020625", , , , , , , , , , , , 
"US-Ne2", "26436", "GRP_LAI", "LAI", , "1.69183", , , , "20040720", , , , , , , , , , , , 
"US-Ne2", "26437", "GRP_LAI", "LAI", , "2.51022", , , , "20040730", , , , , , , , , , , , 
"US-Ne2", "26438", "GRP_LAI", "LAI", , "3.93665", , , , "20040813", , , , , , , , , , , , 
"US-Ne2", "26439", "GRP_LAI", "LAI", , "4.38551", , , , "20040826", , , , , , , , , , , , 
"US-Ne2", "26444", "GRP_LAI", "LAI", , "0.157154", , , , "20070529", , , , , , , , , , , , 
"US-Ne2", "26446", "GRP_LAI", "LAI", , "0.0155399", , , , "20010529", , , , , , , , , , , , 
"US-Ne2", "26557", "GRP_LAI", "LAI", , "4.98819", , , , "20060815", , , , , , , , , , , , 
"US-Ne2", "26573", "GRP_LAI", "LAI", , "5.20154", , , , "20070718", , , , , , , , , , , , 
"US-Ne3", "24394", "GRP_LAI", "LAI", , "2.70541", , , , "20060717", , , , , , , , , , , , 
"US-Ne3", "25170", "GRP_LAI", "LAI", , "0.168889", , , , "20070917", , , , , , , , , , , , 
"US-Ne3", "25184", "GRP_LAI", "LAI", , "0.578689", , , , "20070611", , , , , , , , , , , , 
"US-Ne3", "25188", "GRP_LAI", "LAI", , "0.0497636", , , , "20030606", , , , , , , , , , , , 
"US-Ne3", "25189", "GRP_LAI", "LAI", , "0.578451", , , , "20030619", , , , , , , , , , , , 
"US-Ne3", "25190", "GRP_LAI", "LAI", , "0.0365886", , , , "20050524", , , , , , , , , , , , 
"US-Ne3", "25191", "GRP_LAI", "LAI", , "2.31817", , , , "20050621", , , , , , , , , , , , 
"US-Ne3", "25192", "GRP_LAI", "LAI", , "3.70015", , , , "20050630", , , , , , , , , , , , 
"US-Ne3", "25300", "GRP_LAI", "LAI", , "3.13145", , , , "20060830", , , , , , , , , , , , 
"US-Ne3", "25316", "GRP_LAI", "LAI", , "0.116478", , , , "20070530", , , , , , , , , , , , 
"US-Ne3", "25319", "GRP_LAI", "LAI", , "4.27319", , , , "20030714", , , , , , , , , , , , 
"US-Ne3", "25424", "GRP_LAI", "LAI", , "3.53956", , , , "20060725", , , , , , , , , , , , 
"US-Ne3", "25425", "GRP_LAI", "LAI", , "4.4176", , , , "20060810", , , , , , , , , , , , 
"US-Ne3", "25428", "GRP_LAI", "LAI", , "3.06002", , , , "20010814", , , , , , , , , , , , 
"US-Ne3", "25438", "GRP_LAI", "LAI", , "1.58313", , , , "20070618", , , , , , , , , , , , 
"US-Ne3", "25441", "GRP_LAI", "LAI", , "0.294001", , , , "20040920", , , , , , , , , , , , 
"US-Ne3", "25442", "GRP_LAI", "LAI", , "4.05191", , , , "20050808", , , , , , , , , , , , 
"US-Ne3", "25567", "GRP_LAI", "LAI", , "1.01879", , , , "20060629", , , , , , , , , , , , 
"US-Ne3", "25572", "GRP_LAI", "LAI", , "0", , , , "20061009", , , , , , , , , , , , 
"US-Ne3", "25579", "GRP_LAI", "LAI", , "0.466594", , , , "20040706", , , , , , , , , , , , 
"US-Ne3", "25580", "GRP_LAI", "LAI", , "1.44989", , , , "20040716", , , , , , , , , , , , 
"US-Ne3", "25581", "GRP_LAI", "LAI", , "3.01368", , , , "20040729", , , , , , , , , , , , 
"US-Ne3", "25683", "GRP_LAI", "LAI", , "3.03821", , , , "20020809", , , , , , , , , , , , 
"US-Ne3", "25684", "GRP_LAI", "LAI", , "4.18771", , , , "20030723", , , , , , , , , , , , 
"US-Ne3", "25685", "GRP_LAI", "LAI", , "2.3309", , , , "20030820", , , , , , , , , , , , 
"US-Ne3", "25686", "GRP_LAI", "LAI", , "3.971", , , , "20040819", , , , , , , , , , , , 
"US-Ne3", "25687", "GRP_LAI", "LAI", , "4.33372", , , , "20050714", , , , , , , , , , , , 
"US-Ne3", "25799", "GRP_LAI", "LAI", , "0.136561", , , , "20020611", , , , , , , , , , , , 
"US-Ne3", "25811", "GRP_LAI", "LAI", , "4.12209", , , , "20070711", , , , , , , , , , , , 
"US-Ne3", "25817", "GRP_LAI", "LAI", , "2.58654", , , , "20020904", , , , , , , , , , , , 
"US-Ne3", "25818", "GRP_LAI", "LAI", , "4.13857", , , , "20050728", , , , , , , , , , , , 
"US-Ne3", "25928", "GRP_LAI", "LAI", , "4.48073", , , , "20060801", , , , , , , , , , , , 
"US-Ne3", "25932", "GRP_LAI", "LAI", , "0.00829956", , , , "20010529", , , , , , , , , , , , 
"US-Ne3", "25935", "GRP_LAI", "LAI", , "2.73203", , , , "20070625", , , , , , , , , , , , 
"US-Ne3", "25936", "GRP_LAI", "LAI", , "2.51176", , , , "20020726", , , , , , , , , , , , 
"US-Ne3", "25937", "GRP_LAI", "LAI", , "0.997021", , , , "20030904", , , , , , , , , , , , 
"US-Ne3", "26069", "GRP_LAI", "LAI", , "0.0558943", , , , "20060602", , , , , , , , , , , , 
"US-Ne3", "26074", "GRP_LAI", "LAI", , "0.179909", , , , "20010613", , , , , , , , , , , , 
"US-Ne3", "26075", "GRP_LAI", "LAI", , "1.86674", , , , "20010628", , , , , , , , , , , , 
"US-Ne3", "26076", "GRP_LAI", "LAI", , "2.98488", , , , "20010705", , , , , , , , , , , , 
"US-Ne3", "26084", "GRP_LAI", "LAI", , "0.261768", , , , "20060918", , , , , , , , , , , , 
"US-Ne3", "26089", "GRP_LAI", "LAI", , "3.95111", , , , "20070801", , , , , , , , , , , , 
"US-Ne3", "26090", "GRP_LAI", "LAI", , "3.78583", , , , "20070814", , , , , , , , , , , , 
"US-Ne3", "26091", "GRP_LAI", "LAI", , "2.60061", , , , "20070828", , , , , , , , , , , , 
"US-Ne3", "26096", "GRP_LAI", "LAI", , "0.586247", , , , "20050926", , , , , , , , , , , , 
"US-Ne3", "26190", "GRP_LAI", "LAI", , "3.82949", , , , "20010718", , , , , , , , , , , , 
"US-Ne3", "26195", "GRP_LAI", "LAI", , "3.5542", , , , "20070702", , , , , , , , , , , , 
"US-Ne3", "26197", "GRP_LAI", "LAI", , "1.62742", , , , "20020709", , , , , , , , , , , , 
"US-Ne3", "26198", "GRP_LAI", "LAI", , "2.44283", , , , "20050907", , , , , , , , , , , , 
"US-Ne3", "26305", "GRP_LAI", "LAI", , "4.01892", , , , "20060816", , , , , , , , , , , , 
"US-Ne3", "26310", "GRP_LAI", "LAI", , "0.601432", , , , "20020625", , , , , , , , , , , , 
"US-Ne3", "26324", "GRP_LAI", "LAI", , "1.11802", , , , "20020918", , , , , , , , , , , , 
"US-Ne3", "26325", "GRP_LAI", "LAI", , "3.05086", , , , "20030703", , , , , , , , , , , , 
"US-Ne3", "26326", "GRP_LAI", "LAI", , "0.459922", , , , "20050608", , , , , , , , , , , , 
"US-Ne3", "26431", "GRP_LAI", "LAI", , "0.22549", , , , "20060613", , , , , , , , , , , , 
"US-Ne3", "26432", "GRP_LAI", "LAI", , "0.39867", , , , "20060621", , , , , , , , , , , , 
"US-Ne3", "26433", "GRP_LAI", "LAI", , "1.58403", , , , "20060711", , , , , , , , , , , , 
"US-Ne3", "26440", "GRP_LAI", "LAI", , "0.698763", , , , "20010621", , , , , , , , , , , , 
"US-Ne3", "26445", "GRP_LAI", "LAI", , "4.04477", , , , "20070723", , , , , , , , , , , , 
"US-Ne3", "26447", "GRP_LAI", "LAI", , "0.108479", , , , "20040624", , , , , , , , , , , , 
"US-Ne3", "26563", "GRP_LAI", "LAI", , "3.88221", , , , "20010711", , , , , , , , , , , , 
"US-Ne3", "26564", "GRP_LAI", "LAI", , "3.51071", , , , "20010807", , , , , , , , , , , , 
"US-Ne3", "26576", "GRP_LAI", "LAI", , "3.71457", , , , "20030804", , , , , , , , , , , , 
"US-Ne3", "26577", "GRP_LAI", "LAI", , "4.47199", , , , "20040810", , , , , , , , , , , , 
"US-Ne3", "26578", "GRP_LAI", "LAI", , "3.7452", , , , "20040909", , , , , , , , , , , , 
"US-Ne3", "26579", "GRP_LAI", "LAI", , "4.0315", , , , "20050817", , , , , , , , , , , , 
"US-NR1", "24743", "GRP_LAI", "LAI", "(range 3.1-4.2) (midsummer) LAI has been determined in three different efforts, with all values falling within the range 3.1-5.6 m2/m2.  (1) Trees were destructively harvested in the field during 2000-2002 with an LAI determined from allometric scaling measurements and producing an estimated value of 3.8-4.2 m2/m2 (total range in east-west flux footprint). (2) A photometric method as reported by Chen, J.M. (1995)  Agric. Forest Meteorol. 80: 135-163, was used in 2001 and provided an estimate for LAI of 5.0-5.6 m2/m2 (total range in east-west flux footprint).  (3) An independent allomtetric study was done in 2006 using different harvested trees from the earlier study.  This study resulted in an LAI estimate of 3.1-3.8 m2/m2 (total range in the east-west footprint).  Taking all studies together a good representative LAI for the site is 4.2 m2/m2.", "3.65", , "other", , "20000718", , , , , , , , , , , , 
"US-Oho", "23896", "GRP_LAI", "LAI", , "4", , , , , "0.7", , , , , , , , , , , 
"US-PFa", "26731", "GRP_LAI", "LAI", "(9%); DBF ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "3.9", , , , , , , , , , , , , , , , 
"US-PFa", "26732", "GRP_LAI", "LAI", "(5%); MF ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "3.9", , , , , , , , , , , , , , , , 
"US-PFa", "26733", "GRP_LAI", "LAI", "(6%); Wooded Grassland/Shrubland ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "1.6", , , , , , , , , , , , , , , , 
"US-PFa", "27020", "GRP_LAI", "LAI", "(28%); Wetland ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "2.7", , , , , , , , , , , , , , , , 
"US-PFa", "27324", "GRP_LAI", "LAI", "Forest Wetland, Burrows dissertation", "3.82", , , , , , , , , , , , , , , , 
"US-PFa", "27325", "GRP_LAI", "LAI", "(1%); Barren or Water ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "0", , , , , , , , , , , , , , , , 
"US-PFa", "27577", "GRP_LAI", "LAI", "Northern Hardwood, Burrows dissertation", "3.45", , , , , , , , , , , , , , , , 
"US-PFa", "27945", "GRP_LAI", "LAI", "1998-2000, Paul Bolstad", "4.05", , , , "1999", , , , , , , , , , , , 
"US-PFa", "28209", "GRP_LAI", "LAI", "Ameriflux page", "5", , , , , , , , , , , , , , , , 
"US-PFa", "28210", "GRP_LAI", "LAI", "Aspen, Burrows dissertation", "3.57", , , , , , , , , , , , , , , , 
"US-PFa", "28211", "GRP_LAI", "LAI", "1998-2000, Paul Bolstad", "4.05", , , , "2000", , , , , , , , , , , , 
"US-PFa", "28303", "GRP_LAI", "LAI", "Grass, Burrows dissertation", "1.14", , , , , , , , , , , , , , , , 
"US-PFa", "28304", "GRP_LAI", "LAI", "Upland Conifer, Burrows dissertation", "3.99", , , , , , , , , , , , , , , , 
"US-PFa", "28546", "GRP_LAI", "LAI", "(16%); ENF ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "4", , , , , , , , , , , , , , , , 
"US-PFa", "28547", "GRP_LAI", "LAI", "(31%); Woodland ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "3", , , , , , , , , , , , , , , , 
"US-PFa", "29033", "GRP_LAI", "LAI", "(1%); Open Shrubland ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "1.1", , , , , , , , , , , , , , , , 
"US-PFa", "29142", "GRP_LAI", "LAI", "(3%); Grassland ; Remotely Sensed (LIDAR) LAI (Bruce Cook)  Averages for 2000-05 (6X6 km area centered on WLEF tower, 28.8 m resolution).  Number in parenthesis is the percentage of area covered by this forest type.", "0.3", , , , , , , , , , , , , , , , 
"US-PFa", "29493", "GRP_LAI", "LAI", "1998-2000, Paul Bolstad", "4.05", , , , "1998", , , , , , , , , , , , 
"US-Pon", "24564", "GRP_LAI", "LAI", "http://public.ornl.gov/ameriflux/Site_Info/siteInfo.cfm?KEYID=us.ponca_wheat.01", "5.3", , , , , , , , , , , , , , , , 
"US-Shd", "25251", "GRP_LAI", "LAI", , "0.2", , , , "19971208", , , , , , , , , , , , 
"US-Shd", "25261", "GRP_LAI", "LAI", , "1.2285", , , , "20000731", , , , , , , , , , , , 
"US-Shd", "25386", "GRP_LAI", "LAI", , "0.1", , , , "19971107", , , , , , , , , , , , 
"US-Shd", "25391", "GRP_LAI", "LAI", , "0.2766", , , , "20000928", , , , , , , , , , , , 
"US-Shd", "25395", "GRP_LAI", "LAI", , "0.17334", , , , "20001012", , , , , , , , , , , , 
"US-Shd", "25396", "GRP_LAI", "LAI", , "0.1821", , , , "20001027", , , , , , , , , , , , 
"US-Shd", "25780", "GRP_LAI", "LAI", , "2.549754", , , , "20000608", , , , , , , , , , , , 
"US-Shd", "25785", "GRP_LAI", "LAI", , "1.5171", , , , "20000720", , , , , , , , , , , , 
"US-Shd", "25897", "GRP_LAI", "LAI", , "0.0264", , , , "19991119", , , , , , , , , , , , 
"US-Shd", "26015", "GRP_LAI", "LAI", , "2.135151", , , , "20000622", , , , , , , , , , , , 
"US-Shd", "26023", "GRP_LAI", "LAI", , "2.8914", , , , "20000706", , , , , , , , , , , , 
"US-Shd", "26043", "GRP_LAI", "LAI", , "0", , , , "20010326", , , , , , , , , , , , 
"US-Shd", "26285", "GRP_LAI", "LAI", , "0.499743", , , , "20000427", , , , , , , , , , , , 
"US-Shd", "26286", "GRP_LAI", "LAI", , "0.04", , , , "20001109", , , , , , , , , , , , 
"US-Shd", "26403", "GRP_LAI", "LAI", , "1.1", , , , "19971024", , , , , , , , , , , , 
"US-Shd", "26411", "GRP_LAI", "LAI", , "0.72", , , , "20000817", , , , , , , , , , , , 
"US-Shd", "26412", "GRP_LAI", "LAI", , "0.3624", , , , "20000914", , , , , , , , , , , , 
"US-Shd", "26420", "GRP_LAI", "LAI", , "1.469097", , , , "20000506", , , , , , , , , , , , 
"US-Shd", "26421", "GRP_LAI", "LAI", , "1.707708", , , , "20000525", , , , , , , , , , , , 
"US-Shd", "26540", "GRP_LAI", "LAI", , "0.00639", , , , "20000121", , , , , , , , , , , , 
"US-Shd", "26665", "GRP_LAI", "LAI", , "0", , , , "20001128", , , , , , , , , , , , 
"US-Shd", "26677", "GRP_LAI", "LAI", , "0", , , , "19980108", , , , , , , , , , , , 
"US-Shd", "26678", "GRP_LAI", "LAI", , "0", , , , "19980202", , , , , , , , , , , , 
"US-Shd", "26679", "GRP_LAI", "LAI", , "0.5", , , , "19981030", , , , , , , , , , , , 
"US-Shd", "26691", "GRP_LAI", "LAI", , "0.9741", , , , "19990827", , , , , , , , , , , , 
"US-Shd", "26692", "GRP_LAI", "LAI", , "1.0722", , , , "19990910", , , , , , , , , , , , 
"US-Shd", "26813", "GRP_LAI", "LAI", , "0", , , , "19980219", , , , , , , , , , , , 
"US-Shd", "26829", "GRP_LAI", "LAI", , "0.83", , , , "19990923", , , , , , , , , , , , 
"US-Shd", "26934", "GRP_LAI", "LAI", , "0.1", , , , "19971121", , , , , , , , , , , , 
"US-Shd", "26938", "GRP_LAI", "LAI", , "1.2", , , , "19970512", , , , , , , , , , , , 
"US-Shd", "26954", "GRP_LAI", "LAI", , "0.1", , , , "19980331", , , , , , , , , , , , 
"US-Shd", "26955", "GRP_LAI", "LAI", , "1.3", , , , "19980821", , , , , , , , , , , , 
"US-Shd", "26958", "GRP_LAI", "LAI", , "0.4872", , , , "20000831", , , , , , , , , , , , 
"US-Shd", "27203", "GRP_LAI", "LAI", , "0.051678", , , , "20000413", , , , , , , , , , , , 
"US-Shd", "27208", "GRP_LAI", "LAI", , "0.04275", , , , "20000323", , , , , , , , , , , , 
"US-Shd", "27235", "GRP_LAI", "LAI", , "1.7", , , , "19980512", , , , , , , , , , , , 
"US-Shd", "27252", "GRP_LAI", "LAI", , "1.14", , , , "19990519", , , , , , , , , , , , 
"US-Shd", "27508", "GRP_LAI", "LAI", , "0", , , , "19970331", , , , , , , , , , , , 
"US-Shd", "27509", "GRP_LAI", "LAI", , "1.5", , , , "19970913", , , , , , , , , , , , 
"US-Shd", "27520", "GRP_LAI", "LAI", , "0.1", , , , "19980318", , , , , , , , , , , , 
"US-Shd", "27521", "GRP_LAI", "LAI", , "0.1", , , , "19981125", , , , , , , , , , , , 
"US-Shd", "27532", "GRP_LAI", "LAI", , "0.6099", , , , "19991007", , , , , , , , , , , , 
"US-Shd", "27533", "GRP_LAI", "LAI", , "0.0522", , , , "19991105", , , , , , , , , , , , 
"US-Shd", "27827", "GRP_LAI", "LAI", , "0.0324", , , , "20000216", , , , , , , , , , , , 
"US-Shd", "27832", "GRP_LAI", "LAI", , "0", , , , "20000328", , , , , , , , , , , , 
"US-Shd", "27858", "GRP_LAI", "LAI", , "1", , , , "19971010", , , , , , , , , , , , 
"US-Shd", "27873", "GRP_LAI", "LAI", , "0.7", , , , "19980429", , , , , , , , , , , , 
"US-Shd", "27874", "GRP_LAI", "LAI", , "2.2", , , , "19980609", , , , , , , , , , , , 
"US-Shd", "27887", "GRP_LAI", "LAI", , "0", , , , "19990406", , , , , , , , , , , , 
"US-Shd", "27888", "GRP_LAI", "LAI", , "0.1422", , , , "19990421", , , , , , , , , , , , 
"US-Shd", "28114", "GRP_LAI", "LAI", , "0", , , , "19970305", , , , , , , , , , , , 
"US-Shd", "28115", "GRP_LAI", "LAI", , "0.1", , , , "19970319", , , , , , , , , , , , 
"US-Shd", "28127", "GRP_LAI", "LAI", , "2.5", , , , "19980527", , , , , , , , , , , , 
"US-Shd", "28139", "GRP_LAI", "LAI", , "0.5901", , , , "19990506", , , , , , , , , , , , 
"US-Shd", "28227", "GRP_LAI", "LAI", , "2.8", , , , "19970721", , , , , , , , , , , , 
"US-Shd", "28228", "GRP_LAI", "LAI", , "1.1", , , , "19970926", , , , , , , , , , , , 
"US-Shd", "28252", "GRP_LAI", "LAI", , "0.382533", , , , "19991022", , , , , , , , , , , , 
"US-Shd", "28461", "GRP_LAI", "LAI", , "1.8", , , , "19970527", , , , , , , , , , , , 
"US-Shd", "28462", "GRP_LAI", "LAI", , "1.8", , , , "19970609", , , , , , , , , , , , 
"US-Shd", "28463", "GRP_LAI", "LAI", , "2", , , , "19970623", , , , , , , , , , , , 
"US-Shd", "28464", "GRP_LAI", "LAI", , "2.5", , , , "19970707", , , , , , , , , , , , 
"US-Shd", "28471", "GRP_LAI", "LAI", , "0.9", , , , "19980918", , , , , , , , , , , , 
"US-Shd", "28472", "GRP_LAI", "LAI", , "1.2", , , , "19981002", , , , , , , , , , , , 
"US-Shd", "28473", "GRP_LAI", "LAI", , "0.6", , , , "19981016", , , , , , , , , , , , 
"US-Shd", "28474", "GRP_LAI", "LAI", , "0.1", , , , "19981113", , , , , , , , , , , , 
"US-Shd", "28482", "GRP_LAI", "LAI", , "1.8312", , , , "19990811", , , , , , , , , , , , 
"US-Shd", "28954", "GRP_LAI", "LAI", , "0.1", , , , "19970415", , , , , , , , , , , , 
"US-Shd", "28955", "GRP_LAI", "LAI", , "1.7", , , , "19970831", , , , , , , , , , , , 
"US-Shd", "28968", "GRP_LAI", "LAI", , "0", , , , "19980302", , , , , , , , , , , , 
"US-Shd", "28969", "GRP_LAI", "LAI", , "1.5", , , , "19980708", , , , , , , , , , , , 
"US-Shd", "28980", "GRP_LAI", "LAI", , "0.03081", , , , "19990311", , , , , , , , , , , , 
"US-Shd", "28981", "GRP_LAI", "LAI", , "2.1849", , , , "19990603", , , , , , , , , , , , 
"US-Shd", "28982", "GRP_LAI", "LAI", , "2.1096", , , , "19990702", , , , , , , , , , , , 
"US-Shd", "28983", "GRP_LAI", "LAI", , "2.4807", , , , "19990728", , , , , , , , , , , , 
"US-Shd", "28984", "GRP_LAI", "LAI", , "0.61", , , , "19991007", , , , , , , , , , , , 
"US-Shd", "29073", "GRP_LAI", "LAI", , "0.1", , , , "19980414", , , , , , , , , , , , 
"US-Shd", "29074", "GRP_LAI", "LAI", , "1.4", , , , "19980624", , , , , , , , , , , , 
"US-Shd", "29086", "GRP_LAI", "LAI", , "2.907", , , , "19990616", , , , , , , , , , , , 
"US-Shd", "29424", "GRP_LAI", "LAI", , "0.3", , , , "19970429", , , , , , , , , , , , 
"US-Shd", "29425", "GRP_LAI", "LAI", , "2.9", , , , "19970817", , , , , , , , , , , , 
"US-Shd", "29437", "GRP_LAI", "LAI", , "2.1", , , , "19980723", , , , , , , , , , , , 
"US-Shd", "29445", "GRP_LAI", "LAI", , "0.035133", , , , "19990322", , , , , , , , , , , , 
