"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "SWC", "SWC_UNIT", "SWC_PROFILE_ZERO_REF", "SWC_PROFILE_MIN", "SWC_PROFILE_MAX", "SWC_DATE", "SWC_SPATIAL_VARIABILITY", "SWC_SPATIAL_REP_NUMBER", "SWC_APPROACH", 
"US-Var", "21754", "GRP_SWC", "12.3", "Volumetric", , "30", "45", "20110510", "5.799137867", "4", , 
"US-Var", "21755", "GRP_SWC", "18.2", "Volumetric", , "45", "60", "20110510", "8.7904304028", "4", , 
"US-Var", "21756", "GRP_SWC", "7.175", "Volumetric", , "0", "15", "20110527", "5.7488404628", "4", , 
"US-Var", "21757", "GRP_SWC", "10.2", "Volumetric", , "15", "30", "20110527", "5.0800262467", "4", , 
"US-Var", "21758", "GRP_SWC", "12.341666667", "Volumetric", , "30", "45", "20110527", "6.4051122522", "4", , 
"US-Var", "21759", "GRP_SWC", "16.85", "Volumetric", , "45", "60", "20110527", "8.6950603261", "4", , 
"US-Var", "21760", "GRP_SWC", "5.55", "Volumetric", , "0", "15", "20110615", "4.1111636633", "4", , 
"US-Var", "21761", "GRP_SWC", "12.85", "Volumetric", , "15", "30", "20110615", "6.2790657479", "4", , 
"US-Var", "21762", "GRP_SWC", "13.8375", "Volumetric", , "30", "45", "20110615", "6.6852293653", "4", , 
"US-Var", "21763", "GRP_SWC", "17.95", "Volumetric", , "45", "60", "20110615", "9.8470807857", "4", , 
"US-Var", "21764", "GRP_SWC", "6.1", "Volumetric", , "0", "15", "20110706", "4.5337622346", "4", , 
"US-Var", "21765", "GRP_SWC", "10.8875", "Volumetric", , "15", "30", "20110706", "6.8933996209", "4", , 
"US-Var", "21766", "GRP_SWC", "12.575", "Volumetric", , "30", "45", "20110706", "6.7455540914", "4", , 
"US-Var", "21767", "GRP_SWC", "17.6125", "Volumetric", , "45", "60", "20110706", "10.437302892", "4", , 
"US-Var", "21768", "GRP_SWC", "4.3166666667", "Volumetric", , "0", "15", "20110720", "3.792829492", "4", , 
"US-Var", "21769", "GRP_SWC", "9.925", "Volumetric", , "15", "30", "20110720", "5.9050119955", "4", , 
"US-Var", "21770", "GRP_SWC", "12.708333333", "Volumetric", , "30", "45", "20110720", "6.4725274129", "4", , 
"US-Var", "21771", "GRP_SWC", "17.9", "Volumetric", , "45", "60", "20110720", "9.8877028003", "4", , 
"US-Var", "21772", "GRP_SWC", "2.5083333333", "Volumetric", , "0", "15", "20110831", "1.7789666164", "4", , 
"US-Var", "21773", "GRP_SWC", "8.9166666667", "Volumetric", , "15", "30", "20110831", "5.2741508005", "4", , 
"US-Var", "21774", "GRP_SWC", "12.041666667", "Volumetric", , "30", "45", "20110831", "5.868520856", "4", , 
"US-Var", "21775", "GRP_SWC", "18.183333333", "Volumetric", , "45", "60", "20110831", "9.7573713825", "4", , 
"US-Var", "21776", "GRP_SWC", "2.3166666667", "Volumetric", , "0", "15", "20110916", "1.4169607538", "4", , 
"US-Var", "21777", "GRP_SWC", "8.725", "Volumetric", , "15", "30", "20110916", "5.3500692277", "4", , 
"US-Var", "21778", "GRP_SWC", "11.641666667", "Volumetric", , "30", "45", "20110916", "5.8520256069", "4", , 
"US-Var", "21779", "GRP_SWC", "17.983333333", "Volumetric", , "45", "60", "20110916", "9.6682182663", "4", , 
"US-Var", "21780", "GRP_SWC", "2.2541666667", "Volumetric", , "0", "15", "20110929", "1.8401577529", "4", , 
"US-Var", "21781", "GRP_SWC", "8.3583333333", "Volumetric", , "15", "30", "20110929", "5.327731433", "4", , 
"US-Var", "21782", "GRP_SWC", "11.675", "Volumetric", , "30", "45", "20110929", "6.2951701063", "4", , 
"US-Var", "21783", "GRP_SWC", "17.208333333", "Volumetric", , "45", "60", "20110929", "9.3686781154", "4", , 
"US-Var", "21784", "GRP_SWC", "11.758333333", "Volumetric", , "0", "15", "20111013", "6.7701619325", "4", , 
"US-Var", "21785", "GRP_SWC", "20.266666667", "Volumetric", , "15", "30", "20111013", "4.6454278597", "4", , 
"US-Var", "21786", "GRP_SWC", "18.65", "Volumetric", , "30", "45", "20111013", "9.2309262807", "4", , 
"US-Var", "21787", "GRP_SWC", "19.925", "Volumetric", , "45", "60", "20111013", "8.5671368224", "4", , 
"US-Var", "21788", "GRP_SWC", "7.8166666667", "Volumetric", , "0", "15", "20111026", "4.5236416009", "4", , 
"US-Var", "21789", "GRP_SWC", "14.55", "Volumetric", , "15", "30", "20111026", "5.4114077035", "4", , 
"US-Var", "21790", "GRP_SWC", "15.441666667", "Volumetric", , "30", "45", "20111026", "6.9871509056", "4", , 
"US-Var", "21791", "GRP_SWC", "18.658333333", "Volumetric", , "45", "60", "20111026", "8.3790468387", "4", , 
"US-Var", "21792", "GRP_SWC", "7.325", "Volumetric", , "0", "15", "20111109", "4.2791159523", "4", , 
"US-Var", "21793", "GRP_SWC", "12.2625", "Volumetric", , "15", "30", "20111109", "4.5519913225", "4", , 
"US-Var", "21794", "GRP_SWC", "13.8", "Volumetric", , "30", "45", "20111109", "6.5659475072", "4", , 
"US-Var", "21795", "GRP_SWC", "17.8125", "Volumetric", , "45", "60", "20111109", "8.834154836", "4", , 
"US-Var", "21796", "GRP_SWC", "7.5", "Volumetric", , "0", "15", "20111201", "5.0834699435", "4", , 
"US-Var", "21797", "GRP_SWC", "14.3125", "Volumetric", , "15", "30", "20111201", "3.2790687194", "4", , 
"US-Var", "21798", "GRP_SWC", "13.6625", "Volumetric", , "30", "45", "20111201", "6.3589012416", "4", , 
"US-Var", "21799", "GRP_SWC", "17.6875", "Volumetric", , "45", "60", "20111201", "8.8526243755", "4", , 
"US-Var", "21800", "GRP_SWC", "6.1125", "Volumetric", , "0", "15", "20111218", "4.199677567", "4", , 
"US-Var", "21801", "GRP_SWC", "11.4375", "Volumetric", , "15", "30", "20111218", "4.0309996692", "4", , 
"US-Var", "21802", "GRP_SWC", "13.025", "Volumetric", , "30", "45", "20111218", "5.7065021394", "4", , 
"US-Var", "21803", "GRP_SWC", "17.1125", "Volumetric", , "45", "60", "20111218", "8.0864469948", "4", , 
"US-Var", "21804", "GRP_SWC", "5.85", "Volumetric", , "0", "15", "20120104", "3.9433488306", "4", , 
"US-Var", "21805", "GRP_SWC", "11.45", "Volumetric", , "15", "30", "20120104", "1.8234582529", "4", , 
"US-Var", "21806", "GRP_SWC", "12.5875", "Volumetric", , "30", "45", "20120104", "5.7388115785", "4", , 
"US-Var", "21807", "GRP_SWC", "19.025", "Volumetric", , "45", "60", "20120104", "6.0940544796", "4", , 
"US-Var", "21808", "GRP_SWC", "3.3875", "Volumetric", , "0", "15", "20120118", "2.9758402175", "4", , 
"US-Var", "21809", "GRP_SWC", "9.325", "Volumetric", , "15", "30", "20120118", "3.2131241287", "4", , 
"US-Var", "21810", "GRP_SWC", "11.5375", "Volumetric", , "30", "45", "20120118", "5.782498739", "4", , 
"US-Var", "21811", "GRP_SWC", "16.6125", "Volumetric", , "45", "60", "20120118", "7.2237311458", "4", , 
"US-Var", "21812", "GRP_SWC", "14.8375", "Volumetric", , "0", "15", "20120201", "11.330811607", "4", , 
"US-Var", "21813", "GRP_SWC", "22.6625", "Volumetric", , "15", "30", "20120201", "6.596637401", "4", , 
"US-Var", "21814", "GRP_SWC", "23.4125", "Volumetric", , "30", "45", "20120201", "8.5639141168", "4", , 
"US-Var", "21815", "GRP_SWC", "26.625", "Volumetric", , "45", "60", "20120201", "10.129865086", "4", , 
"US-Var", "21816", "GRP_SWC", "22.104166667", "Volumetric", , "0", "15", "20120216", "11.533625358", "4", , 
"US-Var", "21817", "GRP_SWC", "25.508333333", "Volumetric", , "15", "30", "20120216", "5.1994390723", "4", , 
"US-Var", "21818", "GRP_SWC", "25.520833333", "Volumetric", , "30", "45", "20120216", "9.691036093", "4", , 
"US-Var", "21819", "GRP_SWC", "26.066666667", "Volumetric", , "45", "60", "20120216", "13.824454982", "4", , 
"US-Var", "21820", "GRP_SWC", "18.375", "Volumetric", , "0", "15", "20120302", "15.658517384", "4", , 
"US-Var", "21821", "GRP_SWC", "26.45", "Volumetric", , "15", "30", "20120302", "5.6742106646", "4", , 
"US-Var", "21822", "GRP_SWC", "26.35", "Volumetric", , "30", "45", "20120302", "9.6171721415", "4", , 
"US-Var", "21823", "GRP_SWC", "29.85", "Volumetric", , "45", "60", "20120302", "9.5619035762", "4", , 
"US-Var", "21824", "GRP_SWC", "18.4375", "Volumetric", , "0", "15", "20120321", "14.063035175", "4", , 
"US-Var", "21825", "GRP_SWC", "25", "Volumetric", , "15", "30", "20120321", "7.0385841379", "4", , 
"US-Var", "21826", "GRP_SWC", "25.525", "Volumetric", , "30", "45", "20120321", "9.2116321391", "4", , 
"US-Var", "21827", "GRP_SWC", "32.15", "Volumetric", , "45", "60", "20120321", "8.8764670149", "4", , 
"US-Var", "21828", "GRP_SWC", "18.0375", "Volumetric", , "0", "15", "20120405", "13.426489675", "4", , 
"US-Var", "21829", "GRP_SWC", "24.1", "Volumetric", , "15", "30", "20120405", "7.7946562892", "4", , 
"US-Var", "21830", "GRP_SWC", "25.3375", "Volumetric", , "30", "45", "20120405", "8.5674164717", "4", , 
"US-Var", "21831", "GRP_SWC", "31.5125", "Volumetric", , "45", "60", "20120405", "9.9488169313", "4", , 
"US-Var", "21832", "GRP_SWC", "9.875", "Volumetric", , "0", "15", "20120504", "5.2694876411", "4", , 
"US-Var", "21833", "GRP_SWC", "17.233333333", "Volumetric", , "15", "30", "20120504", "5.9454464368", "4", , 
"US-Var", "21834", "GRP_SWC", "18.341666667", "Volumetric", , "30", "45", "20120504", "5.9440212726", "4", , 
"US-Var", "21835", "GRP_SWC", "24.5125", "Volumetric", , "45", "60", "20120504", "9.9445441491", "4", , 
"US-Var", "21836", "GRP_SWC", "3.0666666667", "Volumetric", , "0", "15", "20120518", "2.0067940159", "4", , 
"US-Var", "21837", "GRP_SWC", "7.2125", "Volumetric", , "15", "30", "20120518", "3.419886694", "4", , 
"US-Var", "21838", "GRP_SWC", "11.4375", "Volumetric", , "30", "45", "20120518", "4.8527268966", "4", , 
"US-Var", "21839", "GRP_SWC", "18.8125", "Volumetric", , "45", "60", "20120518", "7.9714464392", "4", , 
"US-Var", "21840", "GRP_SWC", "2.1", "Volumetric", , "0", "15", "20120530", "1.8779421361", "4", , 
"US-Var", "21841", "GRP_SWC", "6.725", "Volumetric", , "15", "30", "20120530", "2.6874709301", "4", , 
"US-Var", "21842", "GRP_SWC", "9.275", "Volumetric", , "30", "45", "20120530", "4.6102241449", "4", , 
"US-Var", "21843", "GRP_SWC", "16.25", "Volumetric", , "45", "60", "20120530", "6.9668261545", "4", , 
"US-Var", "21844", "GRP_SWC", "2.0833333333", "Volumetric", , "0", "15", "20120704", "0.40722639076", "3", , 
"US-Var", "21845", "GRP_SWC", "8.0166666667", "Volumetric", , "15", "30", "20120704", "2.003954424", "3", , 
"US-Var", "21846", "GRP_SWC", "8.85", "Volumetric", , "30", "45", "20120704", "5.598437282", "3", , 
"US-Var", "21847", "GRP_SWC", "16.25", "Volumetric", , "45", "60", "20120704", "6.8510339852", "4", , 
"US-Var", "21848", "GRP_SWC", "1.375", "Volumetric", , "0", "15", "20120725", "0.75332595867", "4", , 
"US-Var", "21849", "GRP_SWC", "5.375", "Volumetric", , "15", "30", "20120725", "2.6014419079", "4", , 
"US-Var", "21850", "GRP_SWC", "9.325", "Volumetric", , "30", "45", "20120725", "4.8903817165", "4", , 
"US-Var", "21851", "GRP_SWC", "16.65", "Volumetric", , "45", "60", "20120725", "7.5544688761", "4", , 
"US-Var", "21852", "GRP_SWC", "0.95", "Volumetric", , "0", "15", "20120822", "0.41231056256", "4", , 
"US-Var", "21853", "GRP_SWC", "4.7625", "Volumetric", , "15", "30", "20120822", "2.7472334569", "4", , 
"US-Var", "21854", "GRP_SWC", "9.425", "Volumetric", , "30", "45", "20120822", "4.8835608593", "4", , 
"US-Var", "21855", "GRP_SWC", "16.6875", "Volumetric", , "45", "60", "20120822", "8.0315393917", "4", , 
"US-Var", "21856", "GRP_SWC", "1.0875", "Volumetric", , "0", "15", "20120905", "0.82297731844", "4", , 
"US-Var", "21857", "GRP_SWC", "5.0125", "Volumetric", , "15", "30", "20120905", "2.5698167898", "4", , 
"US-Var", "21858", "GRP_SWC", "8.8625", "Volumetric", , "30", "45", "20120905", "4.8211988481", "4", , 
"US-Var", "21859", "GRP_SWC", "16.55", "Volumetric", , "45", "60", "20120905", "7.6808202687", "4", , 
"US-Var", "21860", "GRP_SWC", "0.8875", "Volumetric", , "0", "15", "20120919", "0.74316328399", "4", , 
"US-Var", "21861", "GRP_SWC", "4.7875", "Volumetric", , "15", "30", "20120919", "2.35243668", "4", , 
"US-Var", "21862", "GRP_SWC", "9.4625", "Volumetric", , "30", "45", "20120919", "4.510242972", "4", , 
"US-Var", "21863", "GRP_SWC", "16.75", "Volumetric", , "45", "60", "20120919", "7.5519313203", "4", , 
"US-Var", "21864", "GRP_SWC", "0.8875", "Volumetric", , "0", "15", "20121009", "0.74316328399", "4", , 
"US-Var", "21865", "GRP_SWC", "4.7875", "Volumetric", , "15", "30", "20121009", "2.35243668", "4", , 
"US-Var", "21866", "GRP_SWC", "9.4625", "Volumetric", , "30", "45", "20121009", "4.510242972", "4", , 
"US-Var", "21867", "GRP_SWC", "16.75", "Volumetric", , "45", "60", "20121009", "7.5519313203", "4", , 
"US-Var", "21868", "GRP_SWC", "9.9", "Volumetric", , "0", "15", "20121024", "4.7881798908", "4", , 
"US-Var", "21869", "GRP_SWC", "6.8625", "Volumetric", , "15", "30", "20121024", "1.343735465", "4", , 
"US-Var", "21870", "GRP_SWC", "8.8625", "Volumetric", , "30", "45", "20121024", "4.7016619402", "4", , 
"US-Var", "21871", "GRP_SWC", "15.7", "Volumetric", , "45", "60", "20121024", "6.8254425986", "4", , 
"US-Var", "21872", "GRP_SWC", "5.3833333333", "Volumetric", , "0", "15", "20121107", "4.6499303061", "4", , 
"US-Var", "21873", "GRP_SWC", "9.825", "Volumetric", , "15", "30", "20121107", "1.6560495162", "4", , 
"US-Var", "21874", "GRP_SWC", "9.4416666667", "Volumetric", , "30", "45", "20121107", "5.2494355958", "4", , 
"US-Var", "21875", "GRP_SWC", "15.375", "Volumetric", , "45", "60", "20121107", "6.5346016343", "4", , 
"US-Var", "21876", "GRP_SWC", "19", "Volumetric", , "0", "15", "20121211", "9.9943317269", "4", , 
"US-Var", "21877", "GRP_SWC", "26.9", "Volumetric", , "15", "30", "20121211", "4.7782687086", "4", , 
"US-Var", "21878", "GRP_SWC", "25.141666667", "Volumetric", , "30", "45", "20121211", "9.2097120637", "4", , 
"US-Var", "21879", "GRP_SWC", "32.358333333", "Volumetric", , "45", "60", "20121211", "8.3066405832", "4", , 
"US-Var", "21880", "GRP_SWC", "19.7125", "Volumetric", , "0", "15", "20130101", "9.7318527698", "4", , 
"US-Var", "21881", "GRP_SWC", "27.0375", "Volumetric", , "15", "30", "20130101", "4.8767091021", "4", , 
"US-Var", "21882", "GRP_SWC", "26.9", "Volumetric", , "30", "45", "20130101", "6.9571306346", "4", , 
"US-Var", "21883", "GRP_SWC", "32.475", "Volumetric", , "45", "60", "20130101", "7.8015489915", "4", , 
"US-Var", "21884", "GRP_SWC", "18.7625", "Volumetric", , "0", "15", "20130116", "9.183261494", "4", , 
"US-Var", "21885", "GRP_SWC", "23.133333333", "Volumetric", , "15", "30", "20130116", "8.5380195466", "4", , 
"US-Var", "21886", "GRP_SWC", "25.475", "Volumetric", , "30", "45", "20130116", "7.3041654782", "4", , 
"US-Var", "21887", "GRP_SWC", "31.395833333", "Volumetric", , "45", "60", "20130116", "8.3459945483", "4", , 
"US-Var", "21888", "GRP_SWC", "14.625", "Volumetric", , "0", "15", "20130206", "7.4311842932", "4", , 
"US-Var", "21889", "GRP_SWC", "22.55", "Volumetric", , "15", "30", "20130206", "5.3307285306", "4", , 
"US-Var", "21890", "GRP_SWC", "22.05", "Volumetric", , "30", "45", "20130206", "5.9422218067", "4", , 
"US-Var", "21891", "GRP_SWC", "27.925", "Volumetric", , "45", "60", "20130206", "9.1175197651", "4", , 
"US-Var", "21892", "GRP_SWC", "10.75", "Volumetric", , "0", "15", "20130227", "4.9735969546", "4", , 
"US-Var", "21893", "GRP_SWC", "19.15", "Volumetric", , "15", "30", "20130227", "4.9372732015", "4", , 
"US-Var", "21894", "GRP_SWC", "20.025", "Volumetric", , "30", "45", "20130227", "5.6870466852", "4", , 
"US-Var", "21895", "GRP_SWC", "24.85", "Volumetric", , "45", "60", "20130227", "9.2385063728", "4", , 
"US-Var", "21896", "GRP_SWC", "8.275", "Volumetric", , "0", "15", "20130313", "4.0547297485", "4", , 
"US-Var", "21897", "GRP_SWC", "14.775", "Volumetric", , "15", "30", "20130313", "4.6087778568", "4", , 
"US-Var", "21898", "GRP_SWC", "16.3375", "Volumetric", , "30", "45", "20130313", "4.968463042", "4", , 
"US-Var", "21899", "GRP_SWC", "22.4", "Volumetric", , "45", "60", "20130313", "8.7381348124", "4", , 
"US-Var", "21900", "GRP_SWC", "5.2875", "Volumetric", , "0", "15", "20130327", "3.121264434", "4", , 
"US-Var", "21901", "GRP_SWC", "10.25", "Volumetric", , "15", "30", "20130327", "3.3516165254", "4", , 
"US-Var", "21902", "GRP_SWC", "13.325", "Volumetric", , "30", "45", "20130327", "4.7354162084", "4", , 
"US-Var", "21903", "GRP_SWC", "18.8875", "Volumetric", , "45", "60", "20130327", "7.9381331768", "4", , 
"US-Var", "21904", "GRP_SWC", "7.825", "Volumetric", , "0", "15", "20130410", "3.6998873857", "4", , 
"US-Var", "21905", "GRP_SWC", "11.125", "Volumetric", , "15", "30", "20130410", "2.881695103", "4", , 
"US-Var", "21906", "GRP_SWC", "12.2", "Volumetric", , "30", "45", "20130410", "4.8566106151", "4", , 
"US-Var", "21907", "GRP_SWC", "18.1875", "Volumetric", , "45", "60", "20130410", "7.818394443", "4", , 
"US-Var", "21908", "GRP_SWC", "2.8625", "Volumetric", , "0", "15", "20130424", "1.8222582144", "4", , 
"US-Var", "21909", "GRP_SWC", "6.925", "Volumetric", , "15", "30", "20130424", "2.677218706", "4", , 
"US-Var", "21910", "GRP_SWC", "9.8875", "Volumetric", , "30", "45", "20130424", "4.3259632839", "4", , 
"US-Var", "21911", "GRP_SWC", "15.25", "Volumetric", , "45", "60", "20130424", "7.2474133317", "4", , 
"US-Var", "21912", "GRP_SWC", "2.6", "Volumetric", , "0", "15", "20130508", "1.7958284996", "4", , 
"US-Var", "21913", "GRP_SWC", "6.35", "Volumetric", , "15", "30", "20130508", "2.6811067367", "4", , 
"US-Var", "21914", "GRP_SWC", "8.2875", "Volumetric", , "30", "45", "20130508", "4.3101382422", "4", , 
"US-Var", "21915", "GRP_SWC", "13.3625", "Volumetric", , "45", "60", "20130508", "7.0541211359", "4", , 
"US-Var", "21916", "GRP_SWC", "1.9375", "Volumetric", , "0", "15", "20130530", "1.5542281042", "4", , 
"US-Var", "21917", "GRP_SWC", "6.025", "Volumetric", , "15", "30", "20130530", "2.5575052949", "4", , 
"US-Var", "21918", "GRP_SWC", "7.95", "Volumetric", , "30", "45", "20130530", "4.252646235", "4", , 
"US-Var", "21919", "GRP_SWC", "13.5625", "Volumetric", , "45", "60", "20130530", "7.0187101142", "4", , 
"US-Var", "21920", "GRP_SWC", "1.3208333333", "Volumetric", , "0", "15", "20130619", "0.84725865131", "4", , 
"US-Var", "21921", "GRP_SWC", "5.55", "Volumetric", , "15", "30", "20130619", "2.6554974424", "4", , 
"US-Var", "21922", "GRP_SWC", "8.8", "Volumetric", , "30", "45", "20130619", "4.3129649508", "4", , 
"US-Var", "21923", "GRP_SWC", "13.7625", "Volumetric", , "45", "60", "20130619", "7.6747828417", "4", , 
"US-Var", "21924", "GRP_SWC", "1.2875", "Volumetric", , "0", "15", "20130711", "0.94813413256", "4", , 
"US-Var", "21925", "GRP_SWC", "5.1375", "Volumetric", , "15", "30", "20130711", "2.7390311547", "4", , 
"US-Var", "21926", "GRP_SWC", "8.3", "Volumetric", , "30", "45", "20130711", "4.4440972087", "4", , 
"US-Var", "21927", "GRP_SWC", "14", "Volumetric", , "45", "60", "20130711", "8.0472562612", "4", , 
"US-Var", "21928", "GRP_SWC", "1.15", "Volumetric", , "0", "15", "20130728", "1.1", "4", , 
"US-Var", "21929", "GRP_SWC", "4.775", "Volumetric", , "15", "30", "20130728", "2.7645071894", "4", , 
"US-Var", "21930", "GRP_SWC", "8.6", "Volumetric", , "30", "45", "20130728", "4.3673027527", "4", , 
"US-Var", "21931", "GRP_SWC", "13.95", "Volumetric", , "45", "60", "20130728", "8.0802227692", "4", , 
"US-Var", "21932", "GRP_SWC", "1.775", "Volumetric", , "0", "15", "20130813", "1.1228683508", "4", , 
"US-Var", "21933", "GRP_SWC", "8.9125", "Volumetric", , "15", "30", "20130813", "8.4311303117", "4", , 
"US-Var", "21934", "GRP_SWC", "9.55", "Volumetric", , "30", "45", "20130813", "5.4335378285", "4", , 
"US-Var", "21935", "GRP_SWC", "14.7875", "Volumetric", , "45", "60", "20130813", "7.4829110868", "4", , 
"US-Var", "21936", "GRP_SWC", "1.0875", "Volumetric", , "0", "15", "20130904", "1.0036392114", "4", , 
"US-Var", "21937", "GRP_SWC", "4.1125", "Volumetric", , "15", "30", "20130904", "2.3407174826", "4", , 
"US-Var", "21938", "GRP_SWC", "8.1", "Volumetric", , "30", "45", "20130904", "3.9268307832", "4", , 
"US-Var", "21939", "GRP_SWC", "13.8125", "Volumetric", , "45", "60", "20130904", "7.9792830714", "4", , 
"US-Var", "21940", "GRP_SWC", "4.8875", "Volumetric", , "0", "15", "20130925", "2.7068970551", "4", , 
"US-Var", "21941", "GRP_SWC", "3.5958333333", "Volumetric", , "15", "30", "20130925", "1.7773458677", "4", , 
"US-Var", "21942", "GRP_SWC", "8.9875", "Volumetric", , "30", "45", "20130925", "2.6908409466", "4", , 
"US-Var", "21943", "GRP_SWC", "14.470833333", "Volumetric", , "45", "60", "20130925", "7.1021172508", "4", , 
"US-Var", "21944", "GRP_SWC", "1.4", "Volumetric", , "0", "15", "20131107", "0.96350056219", "4", , 
